event_id,customer_id,session_id,event_ts,event_type,device
12729,10228,s3000137,2026-08-03 08:41:55,add_to_cart,desktop
12730,10296,s3000138,2026-08-03 16:07:43,page_view,desktop
12731,10296,s3000138,2026-08-03 16:09:02,page_view,desktop
12732,10169,s3000139,2026-08-03 19:06:34,page_view,desktop
12733,10169,s3000139,2026-08-03 19:06:58,page_view,desktop
12734,10169,s3000139,2026-08-03 19:08:41,page_view,desktop
12735,10169,s3000139,2026-08-03 19:08:47,page_view,desktop
12736,10169,s3000139,2026-08-03 19:09:42,add_to_cart,desktop
12737,10253,s3000140,2026-08-03 04:18:51,page_view,tablet
12738,10516,s3000141,2026-08-03 01:04:21,page_view,mobile
12739,10516,s3000141,2026-08-03 01:06:09,page_view,mobile
12740,10516,s3000141,2026-08-03 01:07:38,page_view,mobile
12741,10516,s3000141,2026-08-03 01:08:47,page_view,mobile
12742,,s3000142,2026-08-03 22:28:57,page_view,desktop
12743,,s3000142,2026-08-03 22:30:30,page_view,desktop
12744,,s3000142,2026-08-03 22:30:54,add_to_cart,desktop
12745,,s3000142,2026-08-03 22:31:54,begin_checkout,desktop
12746,,s3000142,2026-08-03 22:33:49,purchase,desktop
12747,,s3000143,2026-08-03 09:07:04,page_view,Tablet
12748,,s3000143,2026-08-03 09:07:12,page_view,Tablet
12749,,s3000143,2026-08-03 09:08:22,page_view,Tablet
12750,,s3000144,2026-08-03 22:15:22,page_view,desktop
12751,,s3000144,2026-08-03 22:15:29,page_view,desktop
12752,,s3000144,2026-08-03 22:17:19,page_view,desktop
12753,,s3000144,2026-08-03 22:17:53,page_view,desktop
12754,10014,s3000145,2026-08-03 08:59:10,page_view,mobile
12755,10014,s3000145,2026-08-03 09:00:46,page_view,mobile
12756,10014,s3000145,2026-08-03 09:01:07,add_to_cart,mobile
12757,10648,s3000146,2026-08-03 07:32:01,page_view,desktop
12758,10648,s3000146,2026-08-03 07:34:00,add_to_cart,desktop
12759,,s3000147,2026-08-03 14:07:03,page_view,Mobile
12760,,s3000148,2026-08-03 07:00:44,page_view,desktop
12761,,s3000148,2026-08-03 07:02:44,page_view,desktop
12762,,s3000148,2026-08-03 07:04:15,page_view,desktop
12763,,s3000148,2026-08-03 07:04:34,page_view,desktop
12764,10152,s3000149,2026-08-03 03:12:05,page_view,desktop
12765,10152,s3000149,2026-08-03 03:13:51,add_to_cart,desktop
12766,10152,s3000149,2026-08-03 03:15:42,begin_checkout,desktop
12767,10152,s3000149,2026-08-03 03:15:56,purchase,desktop
12768,,s3000150,2026-08-03 11:52:48,page_view,tablet
12769,,s3000150,2026-08-03 11:53:58,page_view,tablet
12770,10393,s3000151,2026-08-03 14:26:34,page_view,mobile
12771,,s3000152,2026-08-03 17:09:31,page_view,desktop
12772,,s3000152,2026-08-03 17:10:29,page_view,desktop
12773,,s3000152,2026-08-03 17:10:56,page_view,desktop
12774,,s3000152,2026-08-03 17:11:39,page_view,desktop
12775,10132,s3000153,2026-08-03 04:08:13,page_view,mobile
12776,10132,s3000153,2026-08-03 04:09:25,page_view,mobile
12777,10132,s3000153,2026-08-03 04:10:44,page_view,mobile
12778,10132,s3000153,2026-08-03 04:12:04,page_view,mobile
12779,,s3000154,2026-08-03 03:10:46,page_view,desktop
12780,,s3000155,2026-08-03 10:45:09,page_view,desktop
12781,,s3000155,2026-08-03 10:45:41,page_view,desktop
12782,10476,s3000156,2026-08-03 19:18:41,page_view,desktop
12783,10476,s3000156,2026-08-03 19:20:23,page_view,desktop
12784,10476,s3000156,2026-08-03 19:22:12,page_view,desktop
12785,,s3000157,2026-08-03 05:42:59,page_view,desktop
12786,,s3000157,2026-08-03 05:44:40,add_to_cart,desktop
12787,,s3000158,2026-08-03 05:11:01,page_view,desktop
12788,,s3000158,2026-08-03 05:12:01,page_view,desktop
12789,,s3000158,2026-08-03 05:13:29,page_view,desktop
12790,,s3000159,2026-08-03 03:45:19,page_view,Desktop
12791,,s3000159,2026-08-03 03:46:51,page_view,Desktop
12792,,s3000159,2026-08-03 03:47:21,page_view,Desktop
12793,,s3000159,2026-08-03 03:48:09,page_view,Desktop
12794,10544,s3000160,2026-08-03 13:12:22,page_view,desktop
12795,10544,s3000160,2026-08-03 13:14:00,page_view,desktop
12796,10544,s3000160,2026-08-03 13:14:18,page_view,desktop
12797,10544,s3000160,2026-08-03 13:14:57,add_to_cart,desktop
12798,10544,s3000160,2026-08-03 13:16:20,begin_checkout,desktop
12799,10544,s3000160,2026-08-03 13:17:44,purchase,desktop
12800,,s3000161,2026-08-04 17:43:23,page_view,desktop
12801,,s3000161,2026-08-04 17:44:31,page_view,desktop
12802,,s3000161,2026-08-04 17:45:09,page_view,desktop
12803,,s3000161,2026-08-04 17:46:10,page_view,desktop
12804,10268,s3000162,2026-08-04 13:37:23,page_view,tablet
12805,10268,s3000162,2026-08-04 13:39:10,add_to_cart,tablet
12806,10337,s3000163,2026-08-04 19:28:41,page_view,mobile
12807,10337,s3000163,2026-08-04 19:28:48,page_view,mobile
12808,10337,s3000163,2026-08-04 19:29:08,add_to_cart,mobile
12809,10337,s3000163,2026-08-04 19:30:20,begin_checkout,mobile
12810,10177,s3000164,2026-08-04 11:34:51,page_view,tablet
12811,10177,s3000164,2026-08-04 11:36:23,page_view,tablet
12812,10177,s3000164,2026-08-04 11:37:14,page_view,tablet
12813,10177,s3000164,2026-08-04 11:37:51,page_view,tablet
12814,,s3000165,2026-08-04 11:29:37,page_view,desktop
12815,,s3000166,2026-08-04 19:30:01,page_view,desktop
12816,10381,s3000167,2026-08-04 06:48:02,page_view,desktop
12817,10381,s3000167,2026-08-04 06:49:05,page_view,desktop
12818,10381,s3000167,2026-08-04 06:49:47,page_view,desktop
12819,10381,s3000167,2026-08-04 06:50:02,add_to_cart,desktop
12820,10381,s3000167,2026-08-04 06:50:43,begin_checkout,desktop
12821,10381,s3000167,2026-08-04 06:52:32,purchase,desktop
12822,10136,s3000168,2026-08-04 02:15:32,page_view,desktop
12823,10136,s3000168,2026-08-04 02:15:49,add_to_cart,desktop
12824,10402,s3000169,2026-08-04 20:34:19,page_view,Desktop
12825,10402,s3000169,2026-08-04 20:36:06,page_view,Desktop
12826,10402,s3000169,2026-08-04 20:36:57,page_view,Desktop
12827,10402,s3000169,2026-08-04 20:38:33,page_view,Desktop
12828,10402,s3000169,2026-08-04 20:39:43,add_to_cart,Desktop
12829,10402,s3000169,2026-08-04 20:40:11,begin_checkout,Desktop
12830,10402,s3000169,2026-08-04 20:40:53,purchase,Desktop
12831,,s3000170,2026-08-04 21:51:07,page_view,desktop
12832,,s3000170,2026-08-04 21:53:00,page_view,desktop
12833,,s3000170,2026-08-04 21:53:59,page_view,desktop
12834,,s3000170,2026-08-04 21:55:24,page_view,desktop
12835,,s3000170,2026-08-04 21:56:17,add_to_cart,desktop
12836,,s3000171,2026-08-04 22:49:54,page_view,mobile
12837,,s3000171,2026-08-04 22:50:40,page_view,mobile
12838,,s3000171,2026-08-04 22:51:08,page_view,mobile
12839,,s3000171,2026-08-04 22:52:07,page_view,mobile
12840,10153,s3000172,2026-08-04 14:11:37,page_view,desktop
12841,10153,s3000172,2026-08-04 14:11:59,page_view,desktop
12842,10153,s3000172,2026-08-04 14:12:25,page_view,desktop
12843,10580,s3000173,2026-08-04 16:52:16,page_view,desktop
12844,10580,s3000173,2026-08-04 16:53:34,page_view,desktop
12845,10580,s3000173,2026-08-04 16:54:50,page_view,desktop
12846,10580,s3000173,2026-08-04 16:56:43,add_to_cart,desktop
12847,10580,s3000173,2026-08-04 16:58:10,begin_checkout,desktop
12848,10580,s3000173,2026-08-04 17:00:08,purchase,desktop
12849,10485,s3000174,2026-08-04 18:16:31,page_view,mobile
12850,10485,s3000174,2026-08-04 18:17:33,page_view,mobile
12851,10485,s3000174,2026-08-04 18:18:44,page_view,mobile
12852,10485,s3000174,2026-08-04 18:19:38,page_view,mobile
12853,10160,s3000175,2026-08-04 22:58:58,page_view,mobile
12854,10160,s3000175,2026-08-04 22:59:18,page_view,mobile
12855,10160,s3000175,2026-08-04 22:59:31,add_to_cart,mobile
12856,10160,s3000175,2026-08-04 22:59:43,begin_checkout,mobile
12857,10160,s3000175,2026-08-04 23:00:15,purchase,mobile
12858,,s3000176,2026-08-04 01:22:30,page_view,tablet
12859,,s3000176,2026-08-04 01:24:27,add_to_cart,tablet
12860,,s3000177,2026-08-04 20:15:45,page_view,mobile
12861,,s3000177,2026-08-04 20:17:01,page_view,mobile
12862,,s3000177,2026-08-04 20:18:31,page_view,mobile
12863,,s3000177,2026-08-04 20:19:12,add_to_cart,mobile
12864,,s3000177,2026-08-04 20:19:16,begin_checkout,mobile
12865,10506,s3000178,2026-08-04 13:10:29,page_view,mobile
12866,10599,s3000179,2026-08-04 01:42:03,page_view,mobile
12867,10599,s3000179,2026-08-04 01:43:34,page_view,mobile
12868,10599,s3000179,2026-08-04 01:43:56,page_view,mobile
12869,10599,s3000179,2026-08-04 01:44:50,page_view,mobile
12870,10599,s3000179,2026-08-04 01:45:57,add_to_cart,mobile
12871,10599,s3000179,2026-08-04 01:46:07,begin_checkout,mobile
12872,10599,s3000179,2026-08-04 01:46:36,purchase,mobile
12873,,s3000180,2026-08-04 21:31:26,page_view,mobile
12874,,s3000180,2026-08-04 21:31:41,page_view,mobile
12875,,s3000180,2026-08-04 21:33:28,page_view,mobile
12876,10250,s3000181,2026-08-04 13:17:47,page_view,mobile
12877,10250,s3000181,2026-08-04 13:18:22,page_view,mobile
12878,10061,s3000182,2026-08-04 07:54:29,page_view,desktop
12879,10061,s3000182,2026-08-04 07:55:54,page_view,desktop
12880,10061,s3000182,2026-08-04 07:56:54,page_view,desktop
12881,10061,s3000182,2026-08-04 07:57:16,page_view,desktop
12882,10061,s3000182,2026-08-04 07:58:26,add_to_cart,desktop
12883,10652,s3000183,2026-08-04 16:10:21,page_view,desktop
12884,10652,s3000183,2026-08-04 16:11:20,page_view,desktop
12885,10652,s3000183,2026-08-04 16:12:11,page_view,desktop
12886,,s3000184,2026-08-04 22:11:40,page_view,desktop
12887,,s3000184,2026-08-04 22:13:31,page_view,desktop
12888,,s3000184,2026-08-04 22:15:07,page_view,desktop
12889,10416,s3000185,2026-08-04 08:48:16,page_view,mobile
12890,10416,s3000185,2026-08-04 08:49:13,page_view,mobile
12891,10434,s3000186,2026-08-04 10:28:01,page_view,desktop
12892,10434,s3000186,2026-08-04 10:28:27,page_view,desktop
12893,10173,s3000187,2026-08-04 05:32:39,page_view,desktop
12894,10173,s3000187,2026-08-04 05:34:32,page_view,desktop
12895,10173,s3000187,2026-08-04 05:35:13,page_view,desktop
12896,10173,s3000187,2026-08-04 05:36:09,page_view,desktop
12897,10612,s3000188,2026-08-04 18:11:56,page_view,mobile
12898,10612,s3000188,2026-08-04 18:12:30,add_to_cart,mobile
12899,10612,s3000188,2026-08-04 18:13:16,begin_checkout,mobile
12900,10612,s3000188,2026-08-04 18:14:30,purchase,mobile
12901,10501,s3000189,2026-08-04 19:41:02,page_view,mobile
12902,,s3000190,2026-08-04 01:43:01,page_view,tablet
12903,,s3000190,2026-08-04 01:44:57,page_view,tablet
12904,,s3000190,2026-08-04 01:46:40,page_view,tablet
12905,,s3000190,2026-08-04 01:48:11,add_to_cart,tablet
12906,10333,s3000191,2026-08-04 19:30:25,page_view,mobile
12907,10333,s3000191,2026-08-04 19:31:39,page_view,mobile
12908,10333,s3000191,2026-08-04 19:32:07,page_view,mobile
12909,10333,s3000191,2026-08-04 19:33:29,page_view,mobile
12910,,s3000192,2026-08-04 09:12:38,page_view,tablet
12911,10144,s3000193,2026-08-04 14:07:53,page_view,desktop
12912,10144,s3000193,2026-08-04 14:09:10,page_view,desktop
12913,10144,s3000193,2026-08-04 14:10:31,page_view,desktop
12914,10144,s3000193,2026-08-04 14:10:43,page_view,desktop
12915,,s3000194,2026-08-04 15:10:54,page_view,tablet
12916,,s3000195,2026-08-04 03:21:33,page_view,mobile
12917,,s3000196,2026-08-04 07:12:00,page_view,desktop
12918,,s3000196,2026-08-04 07:12:55,page_view,desktop
12919,10627,s3000197,2026-08-04 18:01:07,page_view,desktop
12920,10627,s3000197,2026-08-04 18:02:20,page_view,desktop
12921,10627,s3000197,2026-08-04 18:02:33,page_view,desktop
12922,10627,s3000197,2026-08-04 18:04:24,page_view,desktop
12923,10627,s3000197,2026-08-04 18:05:16,add_to_cart,desktop
12924,10627,s3000197,2026-08-04 18:06:58,begin_checkout,desktop
12925,10669,s3000198,2026-08-04 13:20:02,page_view,mobile
12926,10669,s3000198,2026-08-04 13:21:31,page_view,mobile
12927,10223,s3000199,2026-08-04 22:36:08,page_view,mobile
12928,10223,s3000199,2026-08-04 22:37:18,add_to_cart,mobile
12929,10223,s3000199,2026-08-04 22:38:55,begin_checkout,mobile
12930,10290,s3000200,2026-08-04 08:24:02,page_view,desktop
12931,10290,s3000200,2026-08-04 08:25:37,page_view,desktop
12932,10290,s3000200,2026-08-04 08:27:37,add_to_cart,desktop
12933,,s3000201,2026-08-04 07:11:44,page_view,desktop
12934,,s3000201,2026-08-04 07:13:35,page_view,desktop
12935,10629,s3000202,2026-08-04 03:29:52,page_view,desktop
12936,10629,s3000202,2026-08-04 03:31:16,page_view,desktop
12937,10629,s3000202,2026-08-04 03:32:26,page_view,desktop
12938,10013,s3000203,2026-08-04 07:34:12,page_view,mobile
12939,,s3000204,2026-08-04 17:44:43,page_view,mobile
12940,,s3000205,2026-08-04 11:41:38,page_view,desktop
12941,10513,s3000206,2026-08-04 17:04:38,page_view,mobile
12942,10513,s3000206,2026-08-04 17:05:15,page_view,mobile
12943,10513,s3000206,2026-08-04 17:05:19,add_to_cart,mobile
12944,,s3000207,2026-08-04 21:53:57,page_view,mobile
12945,,s3000207,2026-08-04 21:54:49,page_view,mobile
12946,,s3000207,2026-08-04 21:56:29,page_view,mobile
12947,10302,s3000208,2026-08-04 07:59:11,page_view,mobile
12948,10302,s3000208,2026-08-04 07:59:34,page_view,mobile
12949,10302,s3000208,2026-08-04 07:59:45,page_view,mobile
12950,10302,s3000208,2026-08-04 08:00:34,page_view,mobile
12951,,s3000209,2026-08-04 16:03:02,page_view,desktop
12952,,s3000209,2026-08-04 16:04:06,page_view,desktop
12953,,s3000209,2026-08-04 16:04:17,page_view,desktop
12954,,s3000209,2026-08-04 16:05:33,page_view,desktop
12955,,s3000209,2026-08-04 16:07:21,add_to_cart,desktop
12956,,s3000209,2026-08-04 16:09:08,begin_checkout,desktop
12957,,s3000209,2026-08-04 16:10:15,purchase,desktop
12958,10573,s3000210,2026-08-04 03:25:31,page_view,desktop
12959,10573,s3000210,2026-08-04 03:27:17,page_view,desktop
12960,10573,s3000210,2026-08-04 03:28:29,add_to_cart,desktop
12961,10573,s3000210,2026-08-04 03:29:36,begin_checkout,desktop
12962,10573,s3000210,2026-08-04 03:31:34,purchase,desktop
12963,10671,s3000211,2026-08-04 13:56:35,page_view,desktop
12964,10671,s3000211,2026-08-04 13:58:27,page_view,desktop
12965,10368,s3000212,2026-08-04 22:49:22,page_view,desktop
12966,10368,s3000212,2026-08-04 22:50:23,page_view,desktop
12967,10368,s3000212,2026-08-04 22:51:29,page_view,desktop
12968,10368,s3000212,2026-08-04 22:51:37,page_view,desktop
12969,10368,s3000212,2026-08-04 22:52:00,add_to_cart,desktop
12970,10441,s3000213,2026-08-04 05:49:25,page_view,desktop
12971,10441,s3000213,2026-08-04 05:50:03,page_view,desktop
12972,10441,s3000213,2026-08-04 05:51:06,page_view,desktop
12973,10441,s3000213,2026-08-04 05:53:02,page_view,desktop
12974,,s3000214,2026-08-04 06:22:58,page_view,mobile
12975,,s3000214,2026-08-04 06:24:46,page_view,mobile
12976,,s3000214,2026-08-04 06:25:42,page_view,mobile
12977,,s3000214,2026-08-04 06:25:52,page_view,mobile
12978,,s3000214,2026-08-04 06:27:36,add_to_cart,mobile
12979,,s3000214,2026-08-04 06:28:56,begin_checkout,mobile
12980,10013,s3000215,2026-08-04 02:48:17,page_view,desktop
12981,10013,s3000215,2026-08-04 02:48:35,page_view,desktop
12982,10013,s3000215,2026-08-04 02:50:30,page_view,desktop
12983,10013,s3000215,2026-08-04 02:52:15,page_view,desktop
12984,,s3000216,2026-08-04 16:43:45,page_view,desktop
12985,,s3000216,2026-08-04 16:44:48,page_view,desktop
12986,,s3000216,2026-08-04 16:45:46,page_view,desktop
12987,,s3000216,2026-08-04 16:46:24,page_view,desktop
12988,,s3000216,2026-08-04 16:46:46,add_to_cart,desktop
12989,,s3000216,2026-08-04 16:47:32,begin_checkout,desktop
12990,,s3000216,2026-08-04 16:47:45,purchase,desktop
12991,,s3000217,2026-08-05 20:43:32,page_view,desktop
12992,10568,s3000218,2026-08-05 10:14:33,page_view,desktop
12993,10568,s3000218,2026-08-05 10:16:28,page_view,desktop
12994,10568,s3000218,2026-08-05 10:18:03,page_view,desktop
12995,10568,s3000218,2026-08-05 10:19:34,page_view,desktop
12996,10568,s3000218,2026-08-05 10:20:31,add_to_cart,desktop
12997,10568,s3000218,2026-08-05 10:21:34,begin_checkout,desktop
12998,10568,s3000218,2026-08-05 10:21:48,purchase,desktop
12999,10294,s3000219,2026-08-05 15:35:06,page_view,mobile
13000,10294,s3000219,2026-08-05 15:36:41,page_view,mobile
13001,10294,s3000219,2026-08-05 15:37:27,page_view,mobile
13002,10294,s3000219,2026-08-05 15:38:07,page_view,mobile
13003,10761,s3000220,2026-08-05 04:26:43,page_view,desktop
13004,10761,s3000220,2026-08-05 04:26:58,page_view,desktop
13005,10761,s3000220,2026-08-05 04:28:53,page_view,desktop
13006,10380,s3000221,2026-08-05 13:53:43,page_view,desktop
13007,10380,s3000221,2026-08-05 13:53:56,page_view,desktop
13008,10380,s3000221,2026-08-05 13:55:18,page_view,desktop
13009,10448,s3000222,2026-08-05 21:36:24,page_view,mobile
13010,10448,s3000222,2026-08-05 21:36:34,add_to_cart,mobile
13011,10448,s3000222,2026-08-05 21:37:28,begin_checkout,mobile
13012,10448,s3000222,2026-08-05 21:38:31,purchase,mobile
13013,,s3000223,2026-08-05 06:47:36,page_view,mobile
13014,,s3000223,2026-08-05 06:48:23,page_view,mobile
13015,10579,s3000224,2026-08-05 20:06:40,page_view,mobile
13016,10579,s3000224,2026-08-05 20:06:52,page_view,mobile
13017,10579,s3000224,2026-08-05 20:07:33,page_view,mobile
13018,10579,s3000224,2026-08-05 20:07:52,page_view,mobile
13019,10634,s3000225,2026-08-05 02:22:34,page_view,mobile
13020,10634,s3000225,2026-08-05 02:23:30,page_view,mobile
13021,10634,s3000225,2026-08-05 02:24:49,page_view,mobile
13022,10441,s3000226,2026-08-05 07:22:22,page_view,mobile
13023,10441,s3000226,2026-08-05 07:22:28,page_view,mobile
13024,10441,s3000226,2026-08-05 07:23:11,page_view,mobile
13025,10441,s3000226,2026-08-05 07:23:24,page_view,mobile
13026,10049,s3000227,2026-08-05 12:35:34,page_view,desktop
13027,10049,s3000227,2026-08-05 12:36:21,add_to_cart,desktop
13028,10049,s3000227,2026-08-05 12:37:06,begin_checkout,desktop
13029,10049,s3000227,2026-08-05 12:37:24,purchase,desktop
13030,10648,s3000228,2026-08-05 20:56:40,page_view,desktop
13031,10648,s3000228,2026-08-05 20:57:25,page_view,desktop
13032,10648,s3000228,2026-08-05 20:57:36,page_view,desktop
13033,10648,s3000228,2026-08-05 20:59:27,page_view,desktop
13034,10648,s3000228,2026-08-05 21:01:15,add_to_cart,desktop
13035,10648,s3000228,2026-08-05 21:02:12,begin_checkout,desktop
13036,10648,s3000228,2026-08-05 21:02:17,purchase,desktop
13037,,s3000229,2026-08-05 03:13:15,page_view,Mobile
13038,,s3000229,2026-08-05 03:14:24,page_view,Mobile
13039,,s3000229,2026-08-05 03:15:50,page_view,Mobile
13040,,s3000229,2026-08-05 03:17:46,add_to_cart,Mobile
13041,10141,s3000230,2026-08-05 16:05:07,page_view,mobile
13042,10141,s3000230,2026-08-05 16:06:22,page_view,mobile
13043,10141,s3000230,2026-08-05 16:07:59,page_view,mobile
13044,10759,s3000231,2026-08-05 10:30:24,page_view,tablet
13045,10759,s3000231,2026-08-05 10:31:30,page_view,tablet
13046,10322,s3000232,2026-08-05 09:54:30,page_view,tablet
13047,10322,s3000232,2026-08-05 09:55:52,page_view,tablet
13048,10322,s3000232,2026-08-05 09:55:59,add_to_cart,tablet
13049,10322,s3000232,2026-08-05 09:56:31,begin_checkout,tablet
13050,10322,s3000232,2026-08-05 09:57:50,purchase,tablet
13051,10599,s3000233,2026-08-05 01:57:10,page_view,desktop
13052,10599,s3000233,2026-08-05 01:57:49,page_view,desktop
13053,,s3000234,2026-08-05 11:25:22,page_view,desktop
13054,,s3000234,2026-08-05 11:26:44,page_view,desktop
13055,,s3000234,2026-08-05 11:28:21,page_view,desktop
13056,10297,s3000235,2026-08-05 12:31:17,page_view,mobile
13057,10297,s3000235,2026-08-05 12:33:16,add_to_cart,mobile
13058,,s3000236,2026-08-05 13:40:41,page_view,desktop
13059,,s3000236,2026-08-05 13:42:11,page_view,desktop
13060,,s3000236,2026-08-05 13:42:48,page_view,desktop
13061,,s3000237,2026-08-05 21:58:54,page_view,mobile
13062,,s3000237,2026-08-05 22:00:06,page_view,mobile
13063,,s3000238,2026-08-05 06:01:05,page_view,mobile
13064,,s3000238,2026-08-05 06:01:46,page_view,mobile
13065,,s3000238,2026-08-05 06:02:41,page_view,mobile
13066,,s3000238,2026-08-05 06:03:11,add_to_cart,mobile
13067,,s3000238,2026-08-05 06:04:06,begin_checkout,mobile
13068,,s3000238,2026-08-05 06:05:37,purchase,mobile
13069,10097,s3000239,2026-08-05 18:03:58,page_view,mobile
13070,10097,s3000239,2026-08-05 18:04:59,page_view,mobile
13071,10097,s3000239,2026-08-05 18:06:03,page_view,mobile
13072,10097,s3000239,2026-08-05 18:06:18,page_view,mobile
13073,10097,s3000239,2026-08-05 18:07:07,add_to_cart,mobile
13074,10192,s3000240,2026-08-05 14:25:45,page_view,desktop
13075,10192,s3000240,2026-08-05 14:27:19,page_view,desktop
13076,,s3000241,2026-08-05 18:45:59,page_view,desktop
13077,,s3000241,2026-08-05 18:47:44,page_view,desktop
